,ID,D_Batch,D_gas,D_Glp,D_Reg_variable,D_capex_perfo,I_GLP,I_API_GLP_M,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,Total_VPN,volumen_Mbls,Capex,opex
1338,1338.0,1.0,1.0,0.0,1.0,2.0,8000.0,3.5,1.0,1.0,-40.05836989493061,106.89126506787974,677.52351528091,2590.632380673322
1339,1339.0,1.0,1.0,0.0,1.0,2.0,5000.0,3.0,0.7,1.0,37.59816702789163,106.89126506787974,557.1319806966371,2590.632380673322
1340,1340.0,1.0,1.0,0.0,1.0,2.0,6000.0,2.5,1.0,1.0,-40.05836989493061,106.89126506787974,677.52351528091,2590.632380673322
1341,1341.0,1.0,1.0,0.0,1.0,2.0,6000.0,2.0,0.7,1.0,37.59816702789163,106.89126506787974,557.1319806966371,2590.632380673322
1342,1342.0,1.0,1.0,0.0,1.0,2.0,8000.0,2.0,0.9,0.9,-5.632678265677295,107.28334889774962,637.393003752819,2568.5156451834064
1343,1343.0,1.0,1.0,0.0,1.0,2.0,7000.0,2.5,0.7,0.95,41.70312532205676,107.28334889774962,557.1319806966371,2587.3056361158333
1344,1344.0,1.0,1.0,0.0,1.0,2.0,8000.0,3.5,0.8,1.0,11.78330216575533,106.89126506787974,597.2624922247281,2590.632380673322
1345,1345.0,1.0,1.0,0.0,1.0,2.0,5000.0,4.0,0.9,0.9,-5.632678265677295,107.28334889774962,637.393003752819,2568.5156451834064
1346,1346.0,1.0,1.0,0.0,1.0,2.0,5000.0,3.5,0.7,0.95,41.70312532205676,107.28334889774962,557.1319806966371,2587.3056361158333
1347,1347.0,1.0,1.0,0.0,1.0,2.0,8000.0,3.0,1.0,0.95,-35.86906529147669,107.28334889774962,677.52351528091,2587.3056361158333
1348,1348.0,1.0,1.0,0.0,1.0,2.0,8000.0,4.0,0.9,0.95,-9.954216046835398,107.28334889774962,637.393003752819,2587.3056361158333
1349,1349.0,1.0,1.0,0.0,1.0,2.0,5000.0,2.0,0.7,1.0,37.59816702789163,106.89126506787974,557.1319806966371,2590.632380673322
1350,1350.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.5,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1351,1351.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.5,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1352,1352.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.0,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1353,1353.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.0,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1354,1354.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1355,1355.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.0,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1356,1356.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.5,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1357,1357.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.5,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1358,1358.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.5,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1359,1359.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1360,1360.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.0,0.8,0.95,66.4530446593765,107.28334889774962,520.034092224728,2587.3056361158333
1361,1361.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1362,1362.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.5,1.0,0.9,19.117241071642326,107.28334889774962,600.2951152809101,2568.5156451834064
1363,1363.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1364,1364.0,1.0,1.0,0.0,1.0,3.0,7000.0,4.0,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1365,1365.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.0,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1366,1366.0,1.0,1.0,0.0,1.0,3.0,5000.0,4.0,1.0,0.9,19.117241071642326,107.28334889774962,600.2951152809101,2568.5156451834064
1367,1367.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.0,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1368,1368.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1369,1369.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.5,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1370,1370.0,1.0,1.0,0.0,1.0,3.0,5000.0,4.0,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1371,1371.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.8,0.95,66.4530446593765,107.28334889774962,520.034092224728,2587.3056361158333
1372,1372.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.0,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1373,1373.0,1.0,1.0,0.0,1.0,3.0,5000.0,4.0,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1374,1374.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1375,1375.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.0,1.0,0.9,19.117241071642326,107.28334889774962,600.2951152809101,2568.5156451834064
1376,1376.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.5,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1377,1377.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.5,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1378,1378.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1379,1379.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.5,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1380,1380.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.0,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1381,1381.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.5,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1382,1382.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.0,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1383,1383.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.0,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1384,1384.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.5,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1385,1385.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.0,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1386,1386.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.0,1.0,0.9,19.117241071642326,107.28334889774962,600.2951152809101,2568.5156451834064
1387,1387.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1388,1388.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1389,1389.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.5,0.8,0.95,66.4530446593765,107.28334889774962,520.034092224728,2587.3056361158333
1390,1390.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.5,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1391,1391.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1392,1392.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.0,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1393,1393.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.0,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1394,1394.0,1.0,1.0,0.0,1.0,3.0,6000.0,4.0,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1395,1395.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.5,0.8,0.95,66.4530446593765,107.28334889774962,520.034092224728,2587.3056361158333
1396,1396.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.0,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1397,1397.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1398,1398.0,1.0,1.0,0.0,1.0,3.0,6000.0,4.0,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1399,1399.0,1.0,1.0,0.0,1.0,3.0,7000.0,4.0,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1400,1400.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.0,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1401,1401.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.5,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1402,1402.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1403,1403.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.0,1.0,0.9,19.117241071642326,107.28334889774962,600.2951152809101,2568.5156451834064
1404,1404.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1405,1405.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.5,1.0,0.9,19.117241071642326,107.28334889774962,600.2951152809101,2568.5156451834064
1406,1406.0,1.0,1.0,0.0,1.0,3.0,6000.0,4.0,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1407,1407.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.5,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1408,1408.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1409,1409.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.5,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1410,1410.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.0,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1411,1411.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1412,1412.0,1.0,1.0,0.0,1.0,3.0,6000.0,4.0,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1413,1413.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1414,1414.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.5,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1415,1415.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.5,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1416,1416.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.5,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1417,1417.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1418,1418.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1419,1419.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.5,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1420,1420.0,1.0,1.0,0.0,1.0,3.0,5000.0,4.0,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1421,1421.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1422,1422.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.5,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1423,1423.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.5,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1424,1424.0,1.0,1.0,0.0,1.0,3.0,5000.0,4.0,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1425,1425.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1426,1426.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.5,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1427,1427.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.0,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1428,1428.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.5,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1429,1429.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.0,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1430,1430.0,1.0,1.0,0.0,1.0,3.0,5000.0,4.0,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1431,1431.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1432,1432.0,1.0,1.0,0.0,1.0,3.0,6000.0,4.0,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1433,1433.0,1.0,1.0,0.0,1.0,3.0,7000.0,4.0,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1434,1434.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.0,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1435,1435.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.5,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1436,1436.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1437,1437.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1438,1438.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.8,0.95,66.4530446593765,107.28334889774962,520.034092224728,2587.3056361158333
1439,1439.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.0,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1440,1440.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.5,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1441,1441.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.0,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1442,1442.0,1.0,1.0,0.0,1.0,3.0,6000.0,4.0,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1443,1443.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1444,1444.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.5,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1445,1445.0,1.0,1.0,0.0,1.0,3.0,8000.0,4.0,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1446,1446.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1447,1447.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.0,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1448,1448.0,1.0,1.0,0.0,1.0,3.0,5000.0,4.0,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1449,1449.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.5,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1450,1450.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1451,1451.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1452,1452.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.5,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1453,1453.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.5,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1454,1454.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.0,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1455,1455.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1456,1456.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,1.0,0.9,19.117241071642326,107.28334889774962,600.2951152809101,2568.5156451834064
1457,1457.0,1.0,1.0,0.0,1.0,3.0,8000.0,4.0,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1458,1458.0,1.0,1.0,0.0,1.0,3.0,8000.0,4.0,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1459,1459.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.0,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1460,1460.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.5,1.0,0.9,19.117241071642326,107.28334889774962,600.2951152809101,2568.5156451834064
1461,1461.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,1.0,0.9,19.117241071642326,107.28334889774962,600.2951152809101,2568.5156451834064
1462,1462.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.0,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1463,1463.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.5,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1464,1464.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.5,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1465,1465.0,1.0,1.0,0.0,1.0,3.0,7000.0,4.0,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1466,1466.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.0,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1467,1467.0,1.0,1.0,0.0,1.0,3.0,7000.0,4.0,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1468,1468.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1469,1469.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.0,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1470,1470.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.0,0.8,0.95,66.4530446593765,107.28334889774962,520.034092224728,2587.3056361158333
1471,1471.0,1.0,1.0,0.0,1.0,3.0,8000.0,4.0,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1472,1472.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.5,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1473,1473.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.0,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1474,1474.0,1.0,1.0,0.0,1.0,3.0,7000.0,4.0,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1475,1475.0,1.0,1.0,0.0,1.0,3.0,7000.0,3.5,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1476,1476.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.0,0.9,1.0,36.52045897309943,106.89126506787974,560.1646037528191,2590.632380673322
1477,1477.0,1.0,1.0,0.0,1.0,3.0,7000.0,4.0,0.8,0.9,70.7745824405347,107.28334889774962,520.034092224728,2568.5156451834064
1478,1478.0,1.0,1.0,0.0,1.0,3.0,7000.0,4.0,0.8,0.95,66.4530446593765,107.28334889774962,520.034092224728,2587.3056361158333
1479,1479.0,1.0,1.0,0.0,1.0,3.0,6000.0,4.0,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1480,1480.0,1.0,1.0,0.0,1.0,3.0,7000.0,4.0,1.0,0.9,19.117241071642326,107.28334889774962,600.2951152809101,2568.5156451834064
1481,1481.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.0,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1482,1482.0,1.0,1.0,0.0,1.0,3.0,8000.0,4.0,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1483,1483.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1484,1484.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.0,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1485,1485.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.0,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1486,1486.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.7,0.9,96.56341966668792,107.28334889774962,479.9035806966371,2568.5156451834064
1487,1487.0,1.0,1.0,0.0,1.0,3.0,6000.0,3.5,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1488,1488.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.5,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1489,1489.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.0,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1490,1490.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.5,1.0,1.0,10.705594110963204,106.89126506787974,600.2951152809101,2590.632380673322
1491,1491.0,1.0,1.0,0.0,1.0,3.0,6000.0,2.0,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1492,1492.0,1.0,1.0,0.0,1.0,3.0,8000.0,2.0,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1493,1493.0,1.0,1.0,0.0,1.0,3.0,7000.0,2.5,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1494,1494.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.5,0.8,1.0,62.33532383523566,106.89126506787974,520.034092224728,2590.632380673322
1495,1495.0,1.0,1.0,0.0,1.0,3.0,5000.0,4.0,0.9,0.9,44.94591175608844,107.28334889774962,560.1646037528191,2568.5156451834064
1496,1496.0,1.0,1.0,0.0,1.0,3.0,5000.0,3.5,0.7,0.95,92.28171534382261,107.28334889774962,479.9035806966371,2587.3056361158333
1497,1497.0,1.0,1.0,0.0,1.0,3.0,8000.0,3.0,1.0,0.95,14.7957032904843,107.28334889774962,600.2951152809101,2587.3056361158333
1498,1498.0,1.0,1.0,0.0,1.0,3.0,8000.0,4.0,0.9,0.95,40.624373974930485,107.28334889774962,560.1646037528191,2587.3056361158333
1499,1499.0,1.0,1.0,0.0,1.0,3.0,5000.0,2.0,0.7,1.0,88.15018869737196,106.89126506787974,479.9035806966371,2590.632380673322
1500,1500.0,1.0,1.0,0.0,2.0,2.0,6000.0,2.5,0.8,0.9,-217.121648986309,73.24511955402635,597.2624922247281,1458.0391632027809
1501,1501.0,1.0,1.0,0.0,2.0,2.0,7000.0,3.5,0.9,0.95,-245.75036113697251,71.68599883439047,637.393003752819,1426.102408441479
1502,1502.0,1.0,1.0,0.0,2.0,2.0,7000.0,2.0,0.9,0.95,-245.75036113697251,71.68599883439047,637.393003752819,1426.102408441479
1503,1503.0,1.0,1.0,0.0,2.0,2.0,6000.0,2.0,0.7,0.95,-193.92726705030242,71.68599883439047,557.1319806966371,1426.102408441479
1504,1504.0,1.0,1.0,0.0,2.0,2.0,8000.0,2.0,0.9,0.95,-245.75036113697251,71.68599883439047,637.393003752819,1426.102408441479
1505,1505.0,1.0,1.0,0.0,2.0,2.0,7000.0,3.0,0.7,0.9,-191.2555231312861,73.24511955402635,557.1319806966371,1458.0391632027809
1506,1506.0,1.0,1.0,0.0,2.0,2.0,7000.0,3.5,0.8,0.9,-217.121648986309,73.24511955402635,597.2624922247281,1458.0391632027809
1507,1507.0,1.0,1.0,0.0,2.0,2.0,5000.0,3.5,0.9,0.95,-245.75036113697251,71.68599883439047,637.393003752819,1426.102408441479
1508,1508.0,1.0,1.0,0.0,2.0,2.0,7000.0,3.5,0.9,1.0,-248.8308403267008,70.64575828234645,637.393003752819,1408.6816550202404
1509,1509.0,1.0,1.0,0.0,2.0,2.0,8000.0,2.0,0.8,1.0,-222.84761324123136,70.64575828234645,597.2624922247281,1408.6816550202404
1510,1510.0,1.0,1.0,0.0,2.0,2.0,5000.0,3.0,0.8,0.95,-219.82535439990303,71.68599883439047,597.2624922247281,1426.102408441479
1511,1511.0,1.0,1.0,0.0,2.0,2.0,5000.0,2.0,0.8,0.9,-217.121648986309,73.24511955402635,597.2624922247281,1458.0391632027809
1512,1512.0,1.0,1.0,0.0,2.0,2.0,7000.0,3.5,1.0,0.9,-269.19482791554896,73.24511955402635,677.52351528091,1458.0391632027809
1513,1513.0,1.0,1.0,0.0,2.0,2.0,7000.0,2.5,0.7,1.0,-196.97951119321573,70.64575828234645,557.1319806966371,1408.6816550202404
1514,1514.0,1.0,1.0,0.0,2.0,2.0,7000.0,4.0,0.8,0.9,-217.121648986309,73.24511955402635,597.2624922247281,1458.0391632027809
1515,1515.0,1.0,1.0,0.0,2.0,2.0,6000.0,2.0,0.7,1.0,-196.97951119321573,70.64575828234645,557.1319806966371,1408.6816550202404
1516,1516.0,1.0,1.0,0.0,2.0,2.0,5000.0,4.0,1.0,0.9,-269.19482791554896,73.24511955402635,677.52351528091,1458.0391632027809
